측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20230519,정릉로,0.0218,0.0316,0.38,0.0023,22,13
20230519,종로,0.0223,0.0283,0.45,0.0029,25,11
20230519,천호대로,0.0155,0.0385,0.3,0.0021,22,10
20230519,청계천로,0.0182,0.0337,0.41,0.0032,25,13
20230519,한강대로,0.0194,0.0378,0.43,0.0027,29,15
20230519,홍릉로,0.0161,0.0407,0.31,0.0029,22,13
20230519,화랑로,0.0281,0.0277,0.43,0.0024,25,13
20230519,관악산,0.0068,0.056,0.2,0.0019,21,13
20230519,남산,0.0069,0.0508,0.24,0.0031,19,11
20230519,북한산,0.0048,0.0421,0.24,0.0024,13,9
20230519,세곡,0.021,0.008,,0.003,27,15
20230519,항동,0.0052,0.042,0.6,0.0037,21,14
20230519,행주,0.0085,0.046,0.43,0.0024,26,12
20230519,마포아트센터,0.0121,0.046,0.28,0.0025,24,12
20230519,서울숲,0.0069,0.0444,,0.002,28,13
20230519,올림픽공원,0.0072,0.0476,0.35,0.002,20,12
20230519,자연사박물관,0.0093,0.0455,,0.0026,19,10
20230520,강남구,0.0143,0.0455,0.3,0.0031,23,14
20230520,강동구,0.0108,0.0383,0.28,0.0024,23,13
20230520,강북구,0.0092,0.0473,0.32,0.0023,23,14
20230520,강서구,0.0137,0.0495,0.39,0.0031,25,13
20230520,관악구,0.0131,0.0494,0.39,0.003,28,15
20230520,광진구,0.0125,0.0447,,0.0022,23,13
20230520,구로구,0.0083,0.0432,0.31,0.0028,20,11
20230520,금천구,0.0118,0.0462,0.36,0.003,24,15
20230520,노원구,0.0108,0.0465,0.34,0.0027,24,15
20230520,도봉구,0.009,0.0444,,0.003,21,12
20230520,동대문구,0.0108,0.0467,0.34,0.0031,24,14
20230520,동작구,0.0122,0.0489,0.29,0.0026,22,15
20230520,마포구,0.012,0.0479,0.35,0.0028,23,15
20230520,서대문구,0.0114,0.0481,0.4,0.0026,21,10
20230520,서초구,0.0123,0.0439,0.32,0.0028,36,15
20230520,성동구,0.0126,0.046,0.28,0.0024,23,16
20230520,성북구,0.0136,0.0441,0.36,0.0022,24,13
20230520,송파구,0.0157,0.0352,0.35,0.0024,27,17
20230520,양천구,0.0137,0.0445,0.38,0.003,23,15
20230520,영등포구,0.0149,0.0453,0.35,0.0028,22,11
20230520,용산구,0.0154,0.0365,0.36,0.0029,27,19
20230520,은평구,0.0099,0.0483,0.43,0.0026,23,14
20230520,종로구,0.0113,0.0475,0.35,0.0028,22,11
20230520,중구,0.0162,0.0411,0.36,0.0028,20,13
20230520,중랑구,0.0129,0.0445,0.29,0.0023,22,14
20230520,강남대로,0.0231,0.0326,0.31,0.0021,24,14
20230520,강변북로,0.0274,0.0306,0.51,0.0026,25,12
20230520,공항대로,0.0198,0.0414,0.35,0.003,25,14
20230520,도산대로,0.0132,0.038,0.5,0.0017,25,14
20230520,동작대로,0.0204,0.0457,0.42,0.0025,26,17
20230520,시흥대로,0.026,0.0364,0.38,0.003,25,14
20230520,신촌로,0.0213,0.034,0.44,0.0028,26,15
20230520,영등포로,0.0251,0.0352,0.45,0.0027,25,16
20230520,정릉로,0.0228,0.0358,0.43,0.0026,24,14
20230520,종로,0.0159,0.0319,0.41,0.0031,29,12
20230520,천호대로,0.0184,0.0397,0.34,0.0023,26,12
20230520,청계천로,0.0161,0.0369,0.36,0.0033,26,14
20230520,한강대로,0.0227,0.0379,0.47,0.003,31,18
20230520,홍릉로,0.0176,0.0428,0.37,0.0031,25,16
20230520,화랑로,0.0253,0.0321,0.44,0.0026,37,21
20230520,관악산,0.0061,0.0551,0.26,0.0022,27,17
20230520,남산,0.0091,0.0512,0.2,0.0036,20,13
20230520,북한산,0.0075,0.0468,0.27,0.0027,17,12
20230520,세곡,0.0114,0.0408,0.38,0.0029,26,14
20230520,항동,0.0092,0.0463,0.54,0.003,22,15
20230520,행주,0.0181,0.0397,0.52,0.0026,27,12
20230520,마포아트센터,0.0118,0.0471,0.3,0.0027,26,12
20230520,서울숲,0.0112,0.0401,0.42,0.0025,34,15
20230520,올림픽공원,0.01,0.0463,0.41,0.0022,24,15
20230520,자연사박물관,0.0099,0.0469,,0.0031,21,9
20230521,강남구,0.0091,0.049,0.3,0.0029,77,21
20230521,강동구,0.0072,0.0415,0.29,0.0024,79,21
20230521,강북구,0.0073,0.05,0.33,0.0023,95,26
20230521,강서구,0.0079,0.0507,0.35,0.0026,77,20
20230521,관악구,0.0091,0.0481,0.37,0.0031,73,21
20230521,광진구,0.0095,0.0473,,0.0023,79,19
20230521,구로구,0.0048,0.042,0.3,0.0026,75,18
20230521,금천구,0.0086,0.044,0.34,0.0029,59,20
20230521,노원구,0.009,0.0486,0.34,0.0026,92,25
20230521,도봉구,0.0065,0.0473,,0.003,96,27
20230521,동대문구,0.0076,0.048,0.35,0.003,80,22
20230521,동작구,0.0069,0.0508,0.28,0.0024,68,25
20230521,마포구,0.0089,0.0479,0.34,0.0027,63,21
20230521,서대문구,0.0088,0.0489,0.39,0.0022,82,24
20230521,서초구,0.0053,0.0463,0.31,0.0027,79,24
20230521,성동구,0.009,0.0477,0.29,0.0024,71,25
20230521,성북구,0.0102,0.0452,0.37,0.0021,91,27
20230521,송파구,0.0079,0.0509,0.33,0.0023,87,25
20230521,양천구,0.008,0.0457,0.35,0.0026,64,20
20230521,영등포구,0.0081,0.0476,0.33,0.0024,60,16
20230521,용산구,0.0079,0.05,0.36,0.003,82,25
20230521,은평구,0.006,0.0453,0.4,0.0023,32,14
20230521,종로구,0.0056,0.0447,0.3,0.0024,19,10
20230521,중구,,0.033,0.3,0.003,24,19
20230521,중랑구,0.0117,0.0441,0.32,0.0024,75,21
20230521,강남대로,0.0129,0.0406,0.27,0.0019,86,26
20230521,강변북로,0.0175,0.0383,0.48,0.0026,86,24
20230521,공항대로,0.0113,0.0456,0.3,0.0025,71,21
20230521,도산대로,0.0091,0.0391,0.47,0.0017,90,24
20230521,동작대로,0.0138,0.0478,0.4,0.0024,78,24
20230521,시흥대로,0.0121,0.0402,0.31,0.0026,64,17
20230521,신촌로,0.0166,0.034,0.44,0.0026,80,21
20230521,영등포로,0.0172,0.0381,0.41,0.0024,70,19
20230521,정릉로,0.0163,0.0395,0.43,0.0024,80,25
20230521,종로,0.0121,0.0337,0.4,0.0028,76,17
20230521,천호대로,0.0117,0.0452,0.33,0.0023,84,18
20230521,청계천로,0.0107,0.0397,0.33,0.0031,78,20
20230521,한강대로,0.0146,0.0411,0.49,0.0029,94,27
20230521,홍릉로,0.0145,0.0435,0.37,0.0028,76,24
20230521,화랑로,0.0157,0.0401,0.27,0.0024,91,24
20230521,관악산,0.0042,0.0525,0.24,0.0023,81,23
20230521,남산,0.0062,0.0507,0.27,0.0036,80,23
20230521,북한산,0.0053,0.0425,0.25,0.0023,33,14
20230521,세곡,0.0043,0.0404,0.39,0.0029,34,22
20230521,항동,0.0023,0.0511,0.48,0.0023,21,14
20230521,행주,0.0083,0.0469,0.41,0.0022,68,19
20230521,마포아트센터,0.0085,0.0472,0.3,0.0027,101,24
20230521,서울숲,0.0062,0.044,0.39,0.0025,84,26
20230521,올림픽공원,0.007,0.05,0.41,0.0023,89,28
20230521,자연사박물관,0.0078,0.0467,,0.0027,84,22
20230522,강남구,0.0198,0.0376,0.38,0.003,119,26
20230522,강동구,0.0158,0.028,0.35,0.0025,106,24
20230522,강북구,0.0082,0.0407,0.33,0.0021,128,28
20230522,강서구,0.0165,0.0399,0.41,0.0039,140,28
20230522,관악구,0.0199,0.0379,0.44,0.0029,139,30
20230522,광진구,0.0185,0.0264,,0.0022,92,23
20230522,구로구,0.0137,0.0333,0.35,0.0027,157,36
20230522,금천구,0.0172,0.0359,0.4,0.0032,119,28
20230522,노원구,0.0128,0.0367,0.35,0.0025,116,26
20230522,도봉구,0.0104,0.0329,,0.003,122,33
20230522,동대문구,0.0146,0.0388,0.39,0.0031,130,29
20230522,동작구,0.0157,0.0412,0.35,0.0027,124,35
20230522,마포구,0.0156,0.0331,0.4,0.003,106,27
20230522,서대문구,0.0139,0.0388,0.41,0.0022,123,33
20230522,서초구,0.0167,0.0362,0.37,0.0028,140,40
20230522,성동구,0.0178,0.0372,0.35,0.0028,120,34
20230522,성북구,0.0158,0.0365,0.4,0.0022,135,39
20230522,송파구,0.0222,0.0313,0.39,0.0027,125,30
20230522,양천구,0.0174,0.0363,0.42,0.003,126,28
20230522,영등포구,0.0202,0.0365,0.4,0.0028,114,22
20230522,용산구,0.0186,0.0383,0.42,0.0033,141,34
20230522,은평구,0.0112,0.0389,0.45,0.0026,130,35
20230522,종로구,0.0148,0.0402,0.41,0.0028,124,21
20230522,중구,0.0164,0.0368,0.39,0.0028,111,27
20230522,중랑구,0.0157,0.0362,0.35,0.0026,115,28
20230522,강남대로,0.0263,0.0266,0.34,0.0023,136,37
20230522,강변북로,0.0329,0.0232,0.54,0.0031,134,38
20230522,공항대로,0.0244,0.0316,0.38,0.0028,132,31
20230522,도산대로,0.0232,0.0283,0.58,0.0022,145,40
20230522,동작대로,0.0277,0.034,0.5,0.0026,134,32
20230522,시흥대로,0.0363,0.0245,0.48,0.0031,137,26
20230522,신촌로,0.024,0.0261,0.47,0.0028,137,29
20230522,영등포로,0.028,0.0283,0.48,0.0029,132,27
20230522,정릉로,0.0242,0.028,0.45,0.0025,128,32
20230522,종로,0.0195,0.0265,0.47,0.0031,118,24
20230522,천호대로,0.0268,0.0275,0.42,0.0024,110,21
20230522,청계천로,0.0207,0.0295,0.46,0.0034,133,27
20230522,한강대로,0.0214,0.0332,0.52,0.0038,149,38
20230522,홍릉로,0.0228,0.0342,0.41,0.0031,123,31
20230522,화랑로,0.0267,0.024,0.21,0.0025,121,30
20230522,관악산,0.0095,0.0496,0.27,0.0023,153,38
20230522,남산,0.0125,0.0421,0.36,0.0038,137,33
20230522,북한산,0.006,0.0375,0.25,0.0026,110,28
20230522,세곡,0.0153,0.0318,0.37,0.0031,121,33
20230522,항동,0.0102,0.0387,0.54,0.0029,115,39
20230522,행주,0.0114,0.0412,0.43,0.0027,115,24
20230522,마포아트센터,0.0165,0.0383,0.35,0.0029,159,38
20230522,서울숲,0.016,0.0323,0.47,0.0026,133,38
20230522,올림픽공원,0.0141,0.0308,,0.0023,114,34
20230522,자연사박물관,0.0125,0.0385,,0.003,133,36
20230523,강남구,0.0219,0.0345,0.32,0.0032,62,15
20230523,강동구,0.0154,0.0284,0.27,0.0024,59,14
20230523,강북구,0.0082,0.0411,0.29,0.002,52,12
20230523,강서구,0.017,0.042,0.38,0.0032,79,16
20230523,관악구,0.0207,0.037,0.39,0.0028,70,18
20230523,광진구,0.0174,0.0345,0.24,0.0023,64,13
20230523,구로구,0.0168,0.0309,0.32,0.0025,70,18
20230523,금천구,0.0176,0.0354,0.36,0.003,64,18
20230523,노원구,0.0117,0.0364,0.29,0.0024,48,12
20230523,도봉구,0.0095,0.0377,0.35,0.0027,46,12
20230523,동대문구,0.0152,0.0328,0.32,0.0029,78,15
20230523,동작구,0.0158,0.0405,0.29,0.0025,62,19
20230523,마포구,0.0176,0.0411,0.34,0.003,61,16
20230523,서대문구,0.0111,0.0418,0.27,0.0022,52,13
20230523,서초구,0.0203,0.0368,0.29,0.003,73,22
20230523,성동구,0.0188,0.0356,0.29,0.0027,63,20
20230523,성북구,0.0154,0.0364,0.33,0.002,56,17
20230523,송파구,0.0273,0.0257,0.37,0.0024,78,19
20230523,양천구,0.0193,0.0298,0.39,0.0028,84,20
20230523,영등포구,0.0216,0.0357,0.35,0.0027,59,13
20230523,용산구,0.0204,0.0357,0.37,0.0031,70,20
20230523,은평구,0.0105,0.0401,0.32,0.0025,48,14
20230523,종로구,0.0156,0.0397,0.35,0.0028,59,10
20230523,중구,0.0174,0.0366,0.32,0.0027,51,13
20230523,중랑구,0.0132,0.0373,0.26,0.0022,56,14
20230523,강남대로,0.0328,0.0223,0.34,0.0024,67,20
20230523,강변북로,0.0369,0.0201,0.46,0.0029,65,20
20230523,공항대로,0.0261,0.0327,0.35,0.0031,76,19
20230523,도산대로,0.0238,0.0275,0.47,0.0027,68,20
20230523,동작대로,0.0287,0.032,0.43,0.0026,71,20
20230523,시흥대로,0.0384,0.0236,0.44,0.0034,74,18
20230523,신촌로,0.0261,0.0232,0.43,0.0029,67,17
20230523,영등포로,0.0296,0.0272,0.43,0.0028,67,17
20230523,정릉로,0.0241,0.0285,0.36,0.0024,56,15
20230523,종로,0.0175,0.028,0.4,0.0028,58,12
20230523,천호대로,0.0278,0.0255,0.36,0.0023,65,13
20230523,청계천로,0.0213,0.0293,0.39,0.0033,64,14
20230523,한강대로,0.0237,0.0316,0.46,0.0031,70,20
20230523,홍릉로,0.0236,0.0323,0.35,0.003,60,17
20230523,화랑로,0.0283,0.0245,0.37,0.0025,61,17
20230523,관악산,0.0074,0.0503,0.17,0.0021,77,22
20230523,남산,0.013,0.0411,0.3,0.0037,61,14
20230523,북한산,0.0046,0.039,0.17,0.0024,42,12
20230523,세곡,0.0198,0.0274,0.37,0.0029,60,18
20230523,항동,0.0121,0.0372,0.46,0.003,56,24
20230523,행주,0.017,0.037,0.36,0.0026,52,11
20230523,마포아트센터,0.0183,0.0365,0.29,0.0029,72,19
20230523,서울숲,0.017,0.0313,0.32,0.0026,72,20
20230523,올림픽공원,0.0186,0.0146,,0.002,68,22
20230523,자연사박물관,0.0128,0.0352,,0.0033,53,13
20230524,강남구,0.0271,0.0437,0.39,0.0039,39,17
20230524,강동구,0.0233,0.034,0.36,0.0031,38,17
20230524,강북구,0.0157,0.0523,0.39,0.003,41,17
20230524,강서구,0.0235,0.0477,0.46,0.0045,40,15
20230524,관악구,0.0276,0.0451,0.49,0.004,42,19
20230524,광진구,0.0259,0.0383,,0.0033,40,16
20230524,구로구,0.0202,0.031,0.37,0.0032,32,13
20230524,금천구,0.0218,0.0342,0.42,0.0037,30,15
20230524,노원구,0.0208,0.0441,0.4,0.0034,40,20
20230524,도봉구,0.0167,0.0462,0.51,0.0035,37,16
20230524,동대문구,0.0231,0.0432,0.42,0.004,40,17
20230524,동작구,0.0198,0.0517,0.36,0.0036,35,17
20230524,마포구,0.0266,0.0458,0.43,0.0044,36,17
20230524,서대문구,0.0228,0.044,0.42,0.0034,35,14
20230524,서초구,0.0253,0.0356,0.37,0.0032,39,14
20230524,성동구,0.0263,0.042,0.37,0.0034,39,18
20230524,성북구,0.0272,0.0222,0.46,0.0024,38,16
20230524,송파구,0.0337,0.0222,0.4,0.0028,42,19
20230524,양천구,0.0253,0.0422,0.45,0.0043,37,18
20230524,영등포구,0.0292,0.0413,0.43,0.0039,33,14
20230524,용산구,0.0291,0.0406,0.46,0.0041,44,21
20230524,은평구,0.0185,0.0472,,0.0035,37,15
20230524,종로구,0.0249,0.0441,0.45,0.0039,36,14
20230524,중구,0.029,0.0388,0.42,0.0037,34,15
20230524,중랑구,0.0224,0.0424,0.36,0.0031,38,18
20230524,강남대로,0.0397,0.0288,0.41,0.003,43,17
20230524,강변북로,0.046,0.0247,0.53,0.0036,44,16
20230524,공항대로,0.0331,0.0388,0.43,0.0043,40,16
20230524,도산대로,0.0317,0.0337,0.58,0.0034,43,18
20230524,동작대로,0.0355,0.0418,0.5,0.0034,43,20
20230524,시흥대로,0.0438,0.0318,0.49,0.0045,43,17
20230524,신촌로,0.0385,0.0244,0.57,0.0038,43,19
20230524,영등포로,0.0417,0.0296,0.54,0.0038,40,19
20230524,정릉로,0.0353,0.0321,0.47,0.0033,41,18
20230524,종로,0.0289,0.0287,0.51,0.0038,39,15
20230524,천호대로,0.034,0.0313,0.43,0.003,42,16
20230524,청계천로,0.0319,0.0309,0.53,0.0042,42,17
20230524,한강대로,0.0359,0.0337,0.57,0.0038,51,21
20230524,홍릉로,0.0342,0.0353,0.45,0.0038,42,19
20230524,화랑로,0.0373,0.0289,0.46,0.0033,45,19
20230524,관악산,0.0098,0.0701,0.26,0.0035,43,19
20230524,남산,0.0191,0.0474,0.36,0.0047,39,16
20230524,북한산,0.0127,0.036,0.26,0.0028,29,13
20230524,세곡,0.025,0.0363,0.45,0.0035,43,18
20230524,항동,0.018,0.0162,0.53,0.0028,25,22
20230524,행주,0.0297,0.0407,0.61,0.0039,37,13
20230524,마포아트센터,0.0308,0.0236,0.4,0.0029,43,15
20230524,서울숲,0.0253,0.0352,0.46,0.0032,56,17
20230524,올림픽공원,0.0228,0.0374,0.48,0.003,37,19
20230524,자연사박물관,0.0215,0.0421,,0.004,35,13
20230525,강남구,0.017,0.0553,0.32,0.0035,33,14
20230525,강동구,0.014,0.047,0.31,0.0028,34,14
20230525,강북구,0.0104,0.0585,0.33,0.0025,34,14
20230525,강서구,0.0145,0.0567,0.35,0.0031,34,11
20230525,관악구,0.017,0.0543,0.36,0.0034,35,14
20230525,광진구,0.0158,0.0514,,0.0031,35,13
20230525,구로구,0.0121,0.0455,0.29,0.0027,31,10
20230525,금천구,0.0139,0.0477,0.33,0.0034,29,14
20230525,노원구,0.0159,0.0503,0.35,0.003,33,15
20230525,도봉구,0.0118,0.0557,0.41,0.0032,31,13
20230525,동대문구,0.0148,0.055,0.35,0.0036,34,14
20230525,동작구,0.0133,0.0578,0.28,0.003,30,13
20230525,마포구,0.0159,0.0591,0.33,0.0033,30,13
20230525,서대문구,0.0148,0.0523,0.32,0.0026,28,9
20230525,서초구,0.0124,0.0548,0.3,0.0033,43,14
20230525,성동구,0.0161,0.0554,0.29,0.0032,35,13
20230525,성북구,0.0164,0.0511,0.36,0.0026,33,14
20230525,송파구,0.0184,0.0556,0.37,0.0032,41,16
20230525,양천구,0.0158,0.0509,0.34,0.0031,31,14
20230525,영등포구,0.0184,0.052,0.33,0.0031,29,10
20230525,용산구,0.0178,0.0552,0.36,0.0036,36,16
20230525,은평구,0.0175,0.0386,,0.003,33,15
20230525,종로구,0.0163,0.0554,0.37,0.0034,31,10
20230525,중구,0.0174,0.0521,0.35,0.003,28,13
20230525,중랑구,0.0149,0.054,0.31,0.0028,33,14
20230525,강남대로,0.0333,0.0374,0.34,0.0027,35,14
20230525,강변북로,0.0373,0.0363,0.44,0.0034,40,14
20230525,공항대로,0.0254,0.0463,0.32,0.0031,36,13
20230525,도산대로,0.0217,0.0435,0.48,0.0032,36,16
20230525,동작대로,0.0291,0.0499,0.41,0.003,38,17
20230525,시흥대로,0.0337,0.0374,0.37,0.0035,35,13
20230525,신촌로,0.029,0.0364,0.45,0.0032,40,15
20230525,영등포로,0.0303,0.0409,0.41,0.0031,33,15
20230525,정릉로,0.032,0.0389,0.42,0.0029,36,15
20230525,종로,0.0212,0.0363,0.43,0.0034,37,12
20230525,천호대로,0.0264,0.0462,0.37,0.0028,39,14
20230525,청계천로,0.0226,0.0409,0.39,0.0037,37,14
20230525,한강대로,0.0261,0.0466,0.46,0.0033,41,17
20230525,홍릉로,0.025,0.048,0.37,0.0035,36,16
20230525,화랑로,0.0356,0.0366,0.43,0.003,40,17
20230525,관악산,0.0054,0.0706,0.17,0.0026,27,11
20230525,남산,0.0116,0.0526,0.29,0.0048,45,18
20230525,북한산,0.008,0.0568,0.34,0.003,24,12
20230525,세곡,0.0182,0.0478,0.38,0.0034,38,14
20230525,항동,0.018,0.03,0.5,0.003,23,
20230525,행주,0.0202,0.0453,0.72,0.0025,32,10
20230525,마포아트센터,0.0152,0.0532,0.29,0.0031,39,13
20230525,서울숲,0.0142,0.0489,0.31,0.003,50,15
20230525,올림픽공원,0.0129,0.0546,0.36,0.0029,32,15
20230525,자연사박물관,0.0123,0.053,,0.0033,28,10
20230526,강남구,0.0176,0.0561,0.32,0.0034,32,15
20230526,강동구,0.0161,0.0461,0.3,0.0026,30,13
20230526,강북구,0.0102,0.059,0.32,0.0024,32,14
20230526,강서구,0.013,0.0587,0.39,0.0027,35,12
20230526,관악구,0.018,0.0552,0.4,0.0032,37,16
20230526,광진구,0.0152,0.0428,,0.0025,25,9
20230526,구로구,0.0116,0.0428,0.3,0.0025,24,8
20230526,금천구,0.0147,0.0487,0.35,0.0032,30,14
20230526,노원구,0.0132,0.0575,0.33,0.0028,31,14
20230526,도봉구,0.0104,0.0556,,0.0033,30,13
20230526,동대문구,0.0133,0.0584,0.33,0.0033,32,13
20230526,동작구,0.0145,0.0565,0.28,0.0027,31,13
20230526,마포구,0.0153,0.062,0.34,0.0039,31,14
20230526,서대문구,0.0133,0.0577,0.36,0.0027,28,11
20230526,서초구,0.0157,0.0526,0.31,0.0031,32,12
20230526,성동구,0.0159,0.057,0.29,0.003,31,14
20230526,성북구,0.0153,0.0541,0.37,0.0026,34,14
20230526,송파구,0.0166,0.0466,0.32,0.0024,28,11
20230526,양천구,0.016,0.0534,0.36,0.0034,33,15
20230526,영등포구,0.0193,0.053,0.35,0.0031,30,12
20230526,용산구,0.015,0.0469,0.33,0.0029,25,13
20230526,은평구,0.0119,0.0574,0.41,0.0024,31,13
20230526,종로구,0.0134,0.0506,0.34,0.0029,23,7
20230526,중구,0.0171,0.0434,0.32,0.0026,22,9
20230526,중랑구,0.0157,0.054,0.29,0.0025,30,14
20230526,강남대로,0.0333,0.0361,0.37,0.0026,36,13
20230526,강변북로,0.034,0.0384,0.43,0.0031,34,14
20230526,공항대로,0.0269,0.0474,0.34,0.0035,38,13
20230526,도산대로,0.023,0.0431,0.51,0.0031,35,15
20230526,동작대로,0.0309,0.0482,0.43,0.0028,38,17
20230526,시흥대로,0.0412,0.0338,0.42,0.0034,38,13
20230526,신촌로,0.0275,0.0399,0.44,0.0032,37,15
20230526,영등포로,0.0309,0.0422,0.44,0.0031,37,15
20230526,정릉로,0.0301,0.0436,0.42,0.0028,35,14
20230526,종로,0.02,0.0375,0.42,0.0033,35,12
20230526,천호대로,0.0271,0.0467,0.35,0.0026,35,13
20230526,청계천로,0.0215,0.0427,0.39,0.0035,35,14
20230526,한강대로,0.0231,0.0511,0.46,0.0034,40,17
20230526,홍릉로,0.0251,0.05,0.38,0.0034,34,16
20230526,화랑로,0.0328,0.0411,0.43,0.0028,39,15
20230526,관악산,0.0068,0.0671,0.23,0.0028,29,15
20230526,남산,0.0102,0.0613,0.28,0.0041,28,12
20230526,북한산,0.008,0.0543,0.34,0.0029,24,13
20230526,세곡,0.0157,0.0504,0.36,0.0032,33,14
20230526,항동,0.009,0.042,0.45,0.003,34,13
20230526,행주,0.016,0.0513,0.33,0.003,34,11
20230526,마포아트센터,0.0152,0.0543,0.31,0.0032,36,13
20230526,서울숲,0.014,0.0505,0.33,0.0029,43,16
20230526,올림픽공원,0.0149,0.0514,0.3,0.0028,30,15
20230526,자연사박물관,0.0116,0.0562,0.3,0.0033,29,11
20230527,강남구,0.0243,0.0225,0.4,0.003,31,16
20230527,강동구,0.0186,0.0201,0.36,0.0024,32,18
20230527,강북구,0.0127,0.0267,0.38,0.0021,28,14
20230527,강서구,0.0204,0.02,0.51,0.0025,32,14
20230527,관악구,0.024,0.0172,0.49,0.003,32,16
20230527,광진구,0.0184,0.0274,,0.0024,29,16
20230527,구로구,0.0211,0.0195,0.38,0.0025,31,16
20230527,금천구,0.017,0.0177,0.41,0.0029,34,15
20230527,노원구,0.0169,0.0253,0.41,0.0024,28,16
20230527,도봉구,0.0142,0.0239,,0.003,30,17
20230527,동대문구,0.0196,0.0227,0.42,0.003,31,15
20230527,동작구,0.0185,0.0229,0.36,0.0024,28,15
20230527,마포구,0.0206,0.0215,0.44,0.0029,27,16
20230527,서대문구,0.0146,0.0294,0.53,0.0023,21,11
20230527,서초구,0.023,0.0216,0.42,0.0026,26,15
20230527,성동구,0.0189,0.0251,0.36,0.0026,30,17
20230527,성북구,0.0233,0.0235,0.49,0.0023,36,18
20230527,송파구,0.0226,0.0211,0.42,0.0024,31,16
20230527,양천구,0.0228,0.0184,0.46,0.0028,30,16
20230527,영등포구,0.0262,0.0179,0.45,0.0026,31,15
20230527,용산구,0.0236,0.0192,0.47,0.003,30,18
20230527,은평구,0.0139,0.0279,0.56,0.002,29,16
20230527,종로구,0.0184,0.0245,0.42,0.0027,26,12
20230527,중구,0.0243,0.0213,0.42,0.0027,23,14
20230527,중랑구,0.018,0.0259,0.34,0.0022,27,16
20230527,강남대로,0.0284,0.0143,0.49,0.0023,26,16
20230527,강변북로,0.0244,0.0191,0.55,0.0028,26,14
20230527,공항대로,0.0271,0.016,0.42,0.0025,28,13
20230527,도산대로,0.0237,0.0181,0.7,0.0025,31,17
20230527,동작대로,0.0283,0.0161,0.52,0.0025,30,16
20230527,시흥대로,0.0434,0.0066,0.59,0.0033,35,16
20230527,신촌로,0.0218,0.0176,0.42,0.0027,28,14
20230527,영등포로,0.0295,0.0151,0.5,0.0026,31,16
20230527,정릉로,0.025,0.0158,0.45,0.0024,32,15
20230527,종로,0.0252,0.0146,0.52,0.0029,29,14
20230527,천호대로,0.0263,0.0179,0.42,0.0023,30,16
20230527,청계천로,0.0232,0.0183,0.45,0.0032,31,15
20230527,한강대로,0.0279,0.0207,0.54,0.0029,30,18
20230527,홍릉로,0.0253,0.0202,0.42,0.0029,33,19
20230527,화랑로,0.0316,0.0132,0.5,0.0024,33,17
20230527,관악산,0.0048,0.0466,0.3,0.0026,29,13
20230527,남산,0.0152,0.033,0.25,0.0035,34,18
20230527,북한산,0.0089,0.0278,0.41,0.0026,15,11
20230527,세곡,0.025,0.0161,0.49,0.0029,29,16
20230527,항동,0.0138,0.0188,0.65,0.003,24,16
20230527,행주,0.0209,0.0209,0.25,0.0021,27,11
20230527,마포아트센터,0.0201,0.0261,0.42,0.0026,29,15
20230527,서울숲,0.0176,0.0222,0.55,0.0024,28,16
20230527,올림픽공원,0.0186,0.0206,0.36,0.0024,27,18
20230527,자연사박물관,0.0156,0.0308,0.3,0.0029,30,15
20230528,강남구,0.0131,0.0168,0.28,0.0028,10,6
20230528,강동구,0.0048,0.0133,0.28,0.0022,11,6
20230528,강북구,0.0098,0.0175,0.34,0.002,11,5
20230528,강서구,0.0104,0.019,0.35,0.0021,10,5
20230528,관악구,0.0108,0.0163,0.35,0.0024,13,7
20230528,광진구,0.0113,0.0229,,0.002,10,4
20230528,구로구,0.0076,0.0216,0.28,0.0018,5,3
20230528,금천구,0.0086,0.021,0.33,0.0026,14,6
20230528,노원구,0.0098,0.0175,0.33,0.002,8,5
20230528,도봉구,0.0078,0.0176,,0.0029,8,4
20230528,동대문구,0.0109,0.0165,0.32,0.0027,10,5
20230528,동작구,0.0097,0.0204,0.26,0.0021,11,5
20230528,마포구,0.0118,0.016,0.33,0.0022,9,5
20230528,서대문구,0.0086,0.0266,,0.0019,6,3
20230528,서초구,0.0113,0.0214,0.32,0.0025,7,4
20230528,성동구,0.0125,0.0169,0.27,0.0022,11,5
20230528,성북구,0.0117,0.0229,0.32,0.0019,9,4
20230528,송파구,0.0084,0.0188,0.34,0.002,18,9
20230528,양천구,0.0106,0.0149,0.33,0.0024,10,5
20230528,영등포구,0.0117,0.017,0.31,0.0021,10,3
20230528,용산구,0.0102,0.0175,0.33,0.0026,12,8
20230528,은평구,0.0085,0.0221,,0.002,9,5
20230528,종로구,0.0104,0.0193,0.35,0.0025,10,4
20230528,중구,0.0155,0.0152,0.32,0.0023,6,4
20230528,중랑구,0.0144,0.0161,0.29,0.0019,10,4
20230528,강남대로,0.0152,0.0171,0.33,0.0017,7,5
20230528,강변북로,0.0188,0.0149,0.5,0.0024,11,4
20230528,공항대로,0.0156,0.0163,0.3,0.0022,8,5
20230528,도산대로,0.0138,0.0158,0.61,0.0024,8,5
20230528,동작대로,0.0173,0.0151,0.41,0.0022,12,7
20230528,시흥대로,0.0216,0.0107,0.36,0.0024,12,6
20230528,신촌로,0.016,0.0115,0.41,0.0025,12,6
